atp_last,attended_last,attended_prior,clientcode,dimcustomermasterid,distance,events_last,events_prior,lkupclientid,product_current,product_last,product,sascore,seasonyear,scoredate,tenure
36.0,0,0,GALAXY,496453884,147.22,1,1,6,None,None,None,76.0,2022,2022-06-23,0
37.0,0,0,GALAXY,496453888,147.22,1,1,6,None,None,None,74.0,2022,2022-06-23,0
54.06,1,1,GALAXY,496453894,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
75.6,0,0,GALAXY,496453897,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
20.0,0,0,GALAXY,496453899,147.22,1,1,6,None,None,None,96.0,2022,2022-06-23,0
100.0,0,0,GALAXY,496453913,147.22,1,1,6,None,None,None,72.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496453923,6.75,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
23.0,0,0,GALAXY,496453930,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496453931,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
39.0,0,0,GALAXY,496453934,68.19,1,1,6,None,None,None,100.0,2022,2022-06-23,0
24.88,1,1,GALAXY,496453944,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
45.0,0,0,GALAXY,496453949,147.22,1,1,6,None,None,None,67.0,2022,2022-06-23,0
99.5,1,1,GALAXY,496453950,179.52,1,1,6,None,Individual,None,56.99999999999999,2022,2022-06-23,0
56.0,0,0,GALAXY,496453954,9.87,1,1,6,None,Individual,None,84.0,2022,2022-06-23,0
48.46,0,0,GALAXY,496453956,147.22,1,1,6,None,Individual,None,62.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496453961,12.49,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496453967,13.17,1,1,6,None,Group,None,90.48,2022,2022-06-23,0
38.0,1,1,GALAXY,496453968,41.6,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496453970,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
20.0,0,0,GALAXY,496453972,0.83,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
48.46,1,1,GALAXY,496453980,147.22,1,1,6,None,Individual,None,76.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496453981,10.22,1,1,6,None,Group,None,87.79,2022,2022-06-23,0
20.0,0,0,GALAXY,496453982,3568.57,1,1,6,None,None,Group,61.0,2022,2022-06-23,0
50.32,1,1,GALAXY,496453986,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
40.0,0,0,GALAXY,496453993,147.22,1,1,6,None,None,None,72.0,2022,2022-06-23,0
47.5,1,1,GALAXY,496453996,15.27,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
79.0,1,1,GALAXY,496454002,47.73,1,1,6,None,Individual,None,84.35000000000001,2022,2022-06-23,0
70.0,0,0,GALAXY,496454003,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454006,13.17,1,1,6,None,Group,None,90.48,2022,2022-06-23,0
20.0,1,1,GALAXY,496454011,13.17,1,1,6,None,Group,None,90.48,2022,2022-06-23,0
25.0,1,1,GALAXY,496454020,38.0,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454025,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
20.0,1,1,GALAXY,496454026,95.78,1,1,6,None,Group,None,99.5,2022,2022-06-23,0
64.69,1,1,GALAXY,496454029,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454033,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
35.0,0,0,GALAXY,496454034,147.22,1,1,6,None,None,None,75.0,2022,2022-06-23,0
146.79,1,1,GALAXY,496454040,147.22,2,2,6,None,Individual,None,78.0,2022,2022-06-23,0
30.0,1,1,GALAXY,496454053,14.7,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
84.0,1,1,GALAXY,496454059,31.48,1,1,6,None,Individual,None,89.5,2022,2022-06-23,0
20.0,0,0,GALAXY,496454060,13.17,1,1,6,None,Group,None,74.44,2022,2022-06-23,0
20.0,1,1,GALAXY,496454062,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
20.0,1,1,GALAXY,496454066,12.49,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
25.0,0,0,GALAXY,496454067,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
70.71,2,2,GALAXY,496454068,147.22,3,3,6,None,Individual,None,91.0,2022,2022-06-23,0
93.5,1,1,GALAXY,496454077,510.97,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496454078,23.86,1,1,6,None,None,None,88.75,2022,2022-06-23,0
20.0,1,1,GALAXY,496454080,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
20.0,1,1,GALAXY,496454087,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
52.19,1,1,GALAXY,496454089,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
34.48,1,1,GALAXY,496454099,147.22,1,1,6,None,Individual,None,97.5,2022,2022-06-23,0
29.0,1,1,GALAXY,496454105,147.22,1,1,6,None,Individual,Individual,54.0,2022,2022-06-23,0
40.0,0,0,GALAXY,496454109,147.22,1,1,6,None,None,None,72.0,2022,2022-06-23,0
165.5,1,1,GALAXY,496454113,63.56,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
60.0,1,1,GALAXY,496454114,10.67,1,1,6,None,Individual,None,52.0,2022,2022-06-23,0
15.0,2,2,GALAXY,496454116,94.41,2,2,6,None,Group,None,78.0,2022,2022-06-23,0
84.0,1,1,GALAXY,496454119,197.97,1,1,6,None,Individual,None,70.0,2022,2022-06-23,0
23.0,1,1,GALAXY,496454120,35.09,1,1,6,None,Group,None,94.93,2022,2022-06-23,0
58.6,1,1,GALAXY,496454121,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
0.0,1,1,GALAXY,496454122,147.22,1,1,6,None,None,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454128,11.88,1,1,6,None,Group,None,78.81,2022,2022-06-23,0
55.0,0,0,GALAXY,496454129,147.22,1,1,6,None,None,None,55.00000000000001,2022,2022-06-23,0
0.0,1,1,GALAXY,496454131,147.22,1,1,6,None,None,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454132,0.83,1,1,6,None,Group,None,95.63000000000001,2022,2022-06-23,0
47.5,1,1,GALAXY,496454134,77.01,1,1,6,None,Individual,None,91.0,2022,2022-06-23,0
84.0,1,1,GALAXY,496454138,107.97,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
38.16,1,1,GALAXY,496454139,9.87,1,1,6,None,Individual,None,73.41,2022,2022-06-23,0
25.0,0,0,GALAXY,496454140,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
12.5,2,2,GALAXY,496454141,147.22,2,2,6,None,Group,None,72.0,2022,2022-06-23,0
28.0,1,1,GALAXY,496454142,147.22,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454151,147.22,1,1,6,None,Group,None,71.0,2022,2022-06-23,0
135.5,1,1,GALAXY,496454153,573.87,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
27.2,0,0,GALAXY,496454168,147.22,1,1,6,None,Individual,None,84.0,2022,2022-06-23,0
61.5,0,0,GALAXY,496454185,34.79,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496454189,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
25.0,1,1,GALAXY,496454192,147.22,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
25.0,0,0,GALAXY,496454196,17.19,1,1,6,None,None,None,85.0,2022,2022-06-23,0
47.5,1,1,GALAXY,496454198,40.3,1,1,6,None,Individual,Individual,49.0,2022,2022-06-23,0
49.0,1,1,GALAXY,496454199,17.19,1,1,6,None,Individual,None,67.2,2022,2022-06-23,0
25.0,0,0,GALAXY,496454200,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
46.08,1,1,GALAXY,496454214,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454219,13.17,1,1,6,None,Group,None,90.48,2022,2022-06-23,0
20.0,1,1,GALAXY,496454229,105.58,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
29.0,1,1,GALAXY,496454242,147.22,1,1,6,None,Individual,Individual,54.0,2022,2022-06-23,0
25.0,1,1,GALAXY,496454245,181.41,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
20.21,1,1,GALAXY,496454248,147.22,1,1,6,None,Individual,None,62.0,2022,2022-06-23,0
16.67,1,1,GALAXY,496454250,147.22,1,1,6,None,Group,None,86.5,2022,2022-06-23,0
20.0,1,1,GALAXY,496454254,9.02,1,1,6,None,Group,None,96.47,2022,2022-06-23,0
51.5,1,1,GALAXY,496454263,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454273,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
99.5,1,1,GALAXY,496454278,20.75,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
135.5,1,1,GALAXY,496454291,124.58,1,1,6,None,Individual,None,92.0,2022,2022-06-23,0
135.5,1,1,GALAXY,496454297,203.81,1,1,6,None,Individual,None,82.0,2022,2022-06-23,0
38.0,1,1,GALAXY,496454306,81.07,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
23.01,1,1,GALAXY,496454307,147.22,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
60.0,1,1,GALAXY,496454311,25.69,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
46.59,1,1,GALAXY,496454315,147.22,1,1,6,None,Individual,None,67.0,2022,2022-06-23,0
38.67,1,1,GALAXY,496454316,147.22,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
38.0,1,1,GALAXY,496454336,55.83,1,1,6,None,Individual,None,90.0,2022,2022-06-23,0
22.0,0,0,GALAXY,496454343,147.22,1,1,6,None,None,None,96.0,2022,2022-06-23,0
25.0,0,0,GALAXY,496454348,60.21,1,1,6,None,None,None,82.0,2022,2022-06-23,0
55.0,1,1,GALAXY,496454359,14.47,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454366,6.34,1,1,6,None,Group,None,89.18,2022,2022-06-23,0
18.5,1,1,GALAXY,496454368,147.22,1,1,6,None,Individual,None,74.0,2022,2022-06-23,0
45.0,0,0,GALAXY,496454377,147.22,1,1,6,None,None,None,67.0,2022,2022-06-23,0
23.01,1,1,GALAXY,496454384,147.22,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
165.5,1,1,GALAXY,496454389,478.99,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
28.23,2,2,GALAXY,496454390,147.22,2,2,6,None,Group,None,51.0,2022,2022-06-23,0
38.6,0,0,GALAXY,496454393,147.22,1,1,6,None,Individual,None,71.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454402,97.39,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
60.0,1,1,GALAXY,496454403,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
99.5,1,1,GALAXY,496454405,505.16,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454410,105.58,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
23.5,1,1,GALAXY,496454418,591.66,1,1,6,None,Individual,None,86.0,2022,2022-06-23,0
23.33,1,1,GALAXY,496454422,147.22,1,1,6,None,Group,None,94.0,2022,2022-06-23,0
70.0,0,0,GALAXY,496454423,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
56.75,2,2,GALAXY,496454424,147.22,2,2,6,None,Individual,Individual,56.99999999999999,2022,2022-06-23,0
20.0,1,1,GALAXY,496454429,123.25,1,1,6,None,Group,None,96.86,2022,2022-06-23,0
35.0,0,0,GALAXY,496454433,12.68,1,1,6,None,None,None,77.66999999999999,2022,2022-06-23,0
28.0,1,1,GALAXY,496454444,147.22,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
30.83,1,1,GALAXY,496454473,147.22,2,2,6,None,Group,None,40.0,2022,2022-06-23,0
51.5,0,0,GALAXY,496454482,147.22,1,1,6,None,Individual,Individual,57.99999999999999,2022,2022-06-23,0
61.0,1,1,GALAXY,496454486,50.82,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
47.52,1,1,GALAXY,496454489,147.22,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496454497,71.89,1,1,6,None,None,None,92.0,2022,2022-06-23,0
46.5,1,1,GALAXY,496454505,73.88,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
28.0,1,1,GALAXY,496454508,1368.97,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
29.67,1,1,GALAXY,496454510,147.22,1,1,6,None,Individual,None,63.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454512,97.39,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
103.5,1,1,GALAXY,496454515,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
61.0,1,1,GALAXY,496454527,378.11,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
29.0,1,1,GALAXY,496454528,22.51,1,1,6,None,Individual,None,90.5,2022,2022-06-23,0
37.5,1,1,GALAXY,496454534,45.28,1,1,6,None,Individual,None,86.0,2022,2022-06-23,0
28.0,0,0,GALAXY,496454536,147.22,1,1,6,None,None,None,74.0,2022,2022-06-23,0
35.0,0,0,GALAXY,496454544,147.22,1,1,6,None,None,None,75.0,2022,2022-06-23,0
35.0,0,0,GALAXY,496454549,63.32,1,1,6,None,None,None,96.0,2022,2022-06-23,0
59.5,1,1,GALAXY,496454551,177.55,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
34.63,2,2,GALAXY,496454556,147.22,2,2,6,None,Individual,None,78.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454561,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
10.0,1,1,GALAXY,496454567,147.22,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
350.0,1,1,GALAXY,496454580,220.1,1,1,6,None,Individual,None,95.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454584,111.61,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
35.0,1,1,GALAXY,496454592,30.34,1,1,6,None,Group,None,89.0,2022,2022-06-23,0
35.0,0,0,GALAXY,496454594,14.66,1,1,6,None,None,None,86.0,2022,2022-06-23,0
37.5,1,1,GALAXY,496454603,383.63,1,1,6,None,Individual,None,82.0,2022,2022-06-23,0
20.0,0,0,GALAXY,496454609,147.22,1,1,6,None,None,None,96.0,2022,2022-06-23,0
30.0,2,2,GALAXY,496454612,13.38,2,2,6,None,Individual,None,80.0,2022,2022-06-23,0
47.5,0,0,GALAXY,496454614,147.22,1,1,6,None,Individual,None,64.0,2022,2022-06-23,0
165.5,1,1,GALAXY,496454619,564.17,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
39.6,0,0,GALAXY,496454627,147.22,1,1,6,None,Individual,None,72.0,2022,2022-06-23,0
47.52,1,1,GALAXY,496454632,147.22,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
60.0,1,1,GALAXY,496454634,30.42,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454635,27.13,1,1,6,None,Group,None,67.04,2022,2022-06-23,0
12.5,1,1,GALAXY,496454643,147.22,1,1,6,None,Group,None,74.0,2022,2022-06-23,0
44.72,1,1,GALAXY,496454658,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
21.88,1,1,GALAXY,496454659,147.22,1,1,6,None,Group,None,83.0,2022,2022-06-23,0
49.0,1,1,GALAXY,496454660,68.72,1,1,6,None,Individual,None,82.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496454665,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
50.0,0,0,GALAXY,496454672,2008.31,1,1,6,None,None,None,100.0,2022,2022-06-23,0
44.27,1,1,GALAXY,496454677,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
28.0,1,1,GALAXY,496454679,48.03,1,1,6,None,Individual,None,88.0,2022,2022-06-23,0
25.0,0,0,GALAXY,496454681,40.0,1,1,6,None,None,None,99.0,2022,2022-06-23,0
25.0,0,0,GALAXY,496454683,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
25.0,1,1,GALAXY,496454688,1966.22,1,1,6,None,Group,None,79.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496454692,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
20.0,0,0,GALAXY,496454694,56.89,1,1,6,None,None,None,100.0,2022,2022-06-23,0
35.0,0,0,GALAXY,496454699,44.6,1,1,6,None,Group,None,85.0,2022,2022-06-23,0
45.66,1,1,GALAXY,496454701,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
28.0,1,1,GALAXY,496454715,147.22,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
165.5,0,0,GALAXY,496454718,44.75,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
52.35,2,2,GALAXY,496454730,47.58,2,2,6,None,Individual,None,64.0,2022,2022-06-23,0
117.5,1,1,GALAXY,496454736,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
31.61,2,2,GALAXY,496454739,147.22,2,2,6,None,Individual,None,67.0,2022,2022-06-23,0
24.13,0,0,GALAXY,496454744,147.22,1,1,6,None,Individual,None,91.0,2022,2022-06-23,0
27.5,2,2,GALAXY,496454753,21.48,2,2,6,None,Group,None,87.0,2022,2022-06-23,0
30.0,2,2,GALAXY,496454762,0.83,2,2,6,None,Group,None,40.58,2022,2022-06-23,0
35.0,1,1,GALAXY,496454772,31.59,1,1,6,None,Group,None,97.0,2022,2022-06-23,0
16.67,1,1,GALAXY,496454773,147.22,1,1,6,None,Group,None,86.5,2022,2022-06-23,0
30.0,0,0,GALAXY,496454786,86.16,1,1,6,None,None,None,100.0,2022,2022-06-23,0
25.0,1,1,GALAXY,496454787,529.58,1,1,6,None,Group,None,99.0,2022,2022-06-23,0
23.0,1,1,GALAXY,496454788,38.46,1,1,6,None,Group,None,98.5,2022,2022-06-23,0
30.0,0,0,GALAXY,496454789,16.5,1,1,6,None,None,None,100.0,2022,2022-06-23,0
23.0,1,1,GALAXY,496454814,7.37,1,1,6,None,Group,None,70.88,2022,2022-06-23,0
33.54,1,1,GALAXY,496454818,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
29.0,1,1,GALAXY,496454833,147.22,1,1,6,None,Individual,Individual,54.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454834,103.1,1,1,6,None,Group,None,96.78999999999999,2022,2022-06-23,0
48.75,1,1,GALAXY,496454837,9.77,2,2,6,None,Individual,None,94.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454838,105.58,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
84.0,1,1,GALAXY,496454862,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
50.0,0,0,GALAXY,496454880,147.22,1,1,6,None,None,Individual,67.0,2022,2022-06-23,0
61.0,1,1,GALAXY,496454892,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
32.25,1,1,GALAXY,496454893,147.22,1,1,6,None,Individual,None,92.0,2022,2022-06-23,0
25.44,1,1,GALAXY,496454897,100.57,3,3,6,None,Individual,None,50.0,2022,2022-06-23,0
35.0,0,0,GALAXY,496454898,41.01,1,1,6,None,None,None,80.0,2022,2022-06-23,0
45.0,0,0,GALAXY,496454902,147.22,2,2,6,None,None,None,93.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454904,97.39,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
37.5,1,1,GALAXY,496454922,62.55,1,1,6,None,Individual,None,91.67,2022,2022-06-23,0
55.0,1,1,GALAXY,496454928,38.0,1,1,6,None,Group,None,85.0,2022,2022-06-23,0
99.5,1,1,GALAXY,496454930,2187.99,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
35.0,0,0,GALAXY,496454932,567.93,1,1,6,None,None,None,100.0,2022,2022-06-23,0
125.0,0,0,GALAXY,496454936,147.22,1,1,6,None,None,None,73.0,2022,2022-06-23,0
29.0,1,1,GALAXY,496454938,163.33,1,1,6,None,Individual,None,83.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454942,10.21,1,1,6,None,Group,None,88.19,2022,2022-06-23,0
25.97,1,1,GALAXY,496454945,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.21,1,1,GALAXY,496454947,147.22,1,1,6,None,Individual,None,62.0,2022,2022-06-23,0
30.0,1,1,GALAXY,496454954,36.37,2,2,6,None,Individual,None,56.00000000000001,2022,2022-06-23,0
49.0,1,1,GALAXY,496454955,147.22,1,1,6,None,Individual,None,98.0,2022,2022-06-23,0
12.5,1,1,GALAXY,496454963,23.58,1,1,6,None,Group,None,98.0,2022,2022-06-23,0
36.8,1,1,GALAXY,496454967,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
59.09,1,1,GALAXY,496454969,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
78.0,1,1,GALAXY,496454970,37.68,1,1,6,None,Individual,None,74.7,2022,2022-06-23,0
22.0,1,1,GALAXY,496454978,147.22,1,1,6,None,Group,None,83.0,2022,2022-06-23,0
20.0,0,0,GALAXY,496454982,147.22,1,1,6,None,None,None,96.0,2022,2022-06-23,0
16.67,1,1,GALAXY,496454990,147.22,1,1,6,None,Group,None,86.5,2022,2022-06-23,0
40.47,1,1,GALAXY,496454991,147.22,1,1,6,None,Individual,None,80.0,2022,2022-06-23,0
20.0,0,0,GALAXY,496454995,1067.35,1,1,6,None,Group,None,96.0,2022,2022-06-23,0
18.53,1,1,GALAXY,496454997,147.22,1,1,6,None,Individual,None,74.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496454998,13.17,1,1,6,None,Group,None,90.48,2022,2022-06-23,0
20.0,1,1,GALAXY,496455004,22.36,1,1,6,None,Group,None,89.23,2022,2022-06-23,0
37.73,1,1,GALAXY,496455007,147.22,1,1,6,None,Individual,None,79.0,2022,2022-06-23,0
56.29,1,1,GALAXY,496455009,147.22,1,1,6,None,Individual,None,94.5,2022,2022-06-23,0
24.88,0,0,GALAXY,496455014,147.22,1,1,6,None,Individual,None,93.0,2022,2022-06-23,0
32.61,1,1,GALAXY,496455022,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
22.5,0,0,GALAXY,496455029,13.17,1,1,6,None,Group,None,90.61,2022,2022-06-23,0
22.22,1,1,GALAXY,496455030,147.22,1,1,6,None,Group,None,91.0,2022,2022-06-23,0
28.0,1,1,GALAXY,496455032,11.88,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496455038,147.22,1,1,6,None,None,None,71.0,2022,2022-06-23,0
25.15,1,1,GALAXY,496455041,147.22,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
25.33,1,1,GALAXY,496455045,147.22,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
46.5,1,1,GALAXY,496455052,66.97,1,1,6,None,Individual,None,99.75,2022,2022-06-23,0
55.0,1,1,GALAXY,496455054,21.48,1,1,6,None,Individual,None,94.0,2022,2022-06-23,0
10.0,1,1,GALAXY,496455055,147.22,1,1,6,None,Group,None,95.0,2022,2022-06-23,0
28.0,1,1,GALAXY,496455059,147.22,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
45.0,0,0,GALAXY,496455062,18.97,1,1,6,None,None,None,75.0,2022,2022-06-23,0
37.5,1,1,GALAXY,496455063,68.19,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
20.0,0,0,GALAXY,496455066,3386.88,1,1,6,None,None,None,80.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496455071,138.17,1,1,6,None,Group,None,96.0,2022,2022-06-23,0
29.0,1,1,GALAXY,496455073,3871.77,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
28.0,1,1,GALAXY,496455077,147.22,1,1,6,None,Individual,None,99.0,2022,2022-06-23,0
34.93,1,1,GALAXY,496455088,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
25.0,0,0,GALAXY,496455092,31.59,1,1,6,None,None,None,98.0,2022,2022-06-23,0
18.75,1,1,GALAXY,496455101,147.22,1,1,6,None,Group,None,60.0,2022,2022-06-23,0
34.48,0,0,GALAXY,496455107,147.22,1,1,6,None,Individual,None,72.0,2022,2022-06-23,0
72.0,1,1,GALAXY,496455112,64.28,1,1,6,None,Individual,None,68.0,2022,2022-06-23,0
30.0,1,1,GALAXY,496455113,16.5,1,1,6,None,Group,None,99.6,2022,2022-06-23,0
40.48,1,1,GALAXY,496455114,147.22,1,1,6,None,Individual,None,80.0,2022,2022-06-23,0
135.5,1,1,GALAXY,496455131,66.97,1,1,6,None,Individual,None,70.0,2022,2022-06-23,0
18.75,1,1,GALAXY,496455134,147.22,1,1,6,None,Group,None,60.0,2022,2022-06-23,0
25.15,0,0,GALAXY,496455135,23.86,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
55.0,1,1,GALAXY,496455138,34.69,1,1,6,None,Group,None,94.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496455141,31.48,1,1,6,None,None,None,98.0,2022,2022-06-23,0
20.0,1,1,GALAXY,496455145,12.49,1,1,6,None,Group,None,100.0,2022,2022-06-23,0
135.5,1,1,GALAXY,496455146,38.46,1,1,6,None,Individual,None,97.0,2022,2022-06-23,0
24.88,1,1,GALAXY,496455149,147.22,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
30.0,0,0,GALAXY,496455150,71.38,1,1,6,None,None,None,92.0,2022,2022-06-23,0
12.5,1,1,GALAXY,496455151,147.22,1,1,6,None,Group,None,74.0,2022,2022-06-23,0
50.17,1,1,GALAXY,496455154,183.65,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
28.0,0,0,GALAXY,496455158,147.22,1,1,6,None,Individual,None,74.0,2022,2022-06-23,0
33.0,0,0,GALAXY,496455167,147.22,1,1,6,None,None,None,59.0,2022,2022-06-23,0
45.0,0,0,GALAXY,496455170,10.67,1,1,6,None,None,None,94.0,2022,2022-06-23,0
46.5,1,1,GALAXY,496455171,37.66,1,1,6,None,Individual,None,61.0,2022,2022-06-23,0
27.5,0,0,GALAXY,496455192,75.87,2,2,6,None,None,None,89.0,2022,2022-06-23,0
84.0,1,1,GALAXY,496455199,147.22,1,1,6,None,Individual,None,96.0,2022,2022-06-23,0
25.0,0,0,GALAXY,496455206,147.22,1,1,6,None,None,None,93.0,2022,2022-06-23,0
23.0,0,0,GALAXY,496455211,36.06,1,1,6,None,None,None,92.0,2022,2022-06-23,0
57.52,1,1,GALAXY,496455212,147.22,1,1,6,None,Individual,None,99.5,2022,2022-06-23,0
35.0,1,1,GALAXY,496455215,51.44,1,1,6,None,Group,None,87.0,2022,2022-06-23,0
46.5,1,1,GALAXY,496455220,20.26,1,1,6,None,Individual,None,96.5,2022,2022-06-23,0
20.68,2,2,GALAXY,496455225,40.02,2,2,6,None,Individual,None,57.99999999999999,2022,2022-06-23,0
60.0,0,0,GALAXY,496455229,50.82,1,1,6,None,None,None,100.0,2022,2022-06-23,0
99.5,1,1,GALAXY,496455232,550.89,1,1,6,None,Individual,None,100.0,2022,2022-06-23,0
